State,Account_Length,Area_Code,International_Plan,VMail_Plan,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,International_Mins,International_calls,CustServ_Calls,Churn
48,75,415,0,0,0.52574679943101,126,0.5460544404729172,103,0.21463152232382998,90,0.41500000000000004,3,1,0
9,151,415,0,0,0.49985775248933145,91,0.4187517184492714,127,0.31414739107046796,88,0.535,10,1,0
43,91,415,0,0,0.7155049786628734,57,0.49243882320593896,113,0.3765465303926842,72,0.33,3,1,0
25,78,510,0,0,0.37439544807965863,102,0.7984602694528457,134,0.44997310381925765,95,0.0,0,3,0
9,98,408,0,0,0.26258890469416785,128,0.6876546604344239,89,0.5075309306078537,110,0.54,16,3,0
49,166,408,0,1,0.559601706970128,109,0.34176519109155895,107,0.4709521247982787,94,0.55,5,5,1
40,78,415,0,0,0.3738264580369844,98,0.5221336266153423,95,0.3340505648197956,83,0.5599999999999999,2,2,0
10,69,408,0,0,0.6142247510668564,122,0.7431949408853451,114,0.7493275954814417,129,0.305,5,4,1
10,122,408,0,0,0.45007112375533426,95,0.4907891119054166,113,0.35260892953200645,76,0.42500000000000004,5,2,0
26,138,415,0,0,0.6145092460881935,106,0.5708001099807534,110,0.4217321140398063,102,0.5599999999999999,4,0,0
11,19,510,0,1,0.5871977240398294,111,0.631564476216662,118,0.3590640129101667,81,0.5900000000000001,10,3,0
11,141,510,0,0,0.3931721194879089,94,0.4850151223535881,84,0.4295320064550834,110,0.555,6,3,0
19,79,408,0,1,0.5470839260312945,125,0.40500412427825133,108,0.5158687466379774,97,0.39,4,1,0
30,171,415,0,0,0.7456614509246089,78,0.47181743194940884,113,0.4989241527703066,100,0.265,3,0,0
1,51,415,0,0,0.11721194879089618,106,0.5790486664833654,82,0.5295857988165681,115,0.6200000000000001,3,0,0
3,114,510,0,0,0.9277382645803699,119,0.4426725323068463,105,0.5295857988165681,129,0.55,3,1,1
27,98,510,0,0,0.47510668563300146,60,0.34396480615892217,65,0.6436256051640667,100,0.44500000000000006,2,1,0
26,94,510,0,0,0.5980085348506401,95,0.5257080010998075,87,0.3431952662721894,111,0.47000000000000003,3,2,0
33,100,415,0,1,0.5829302987197724,74,0.5779488589496837,80,0.3916083916083916,89,0.5599999999999999,4,2,0
40,125,510,0,0,0.5237553342816501,105,0.3483640362936486,123,0.5871436256051641,94,0.23500000000000001,6,1,0
45,81,510,0,0,0.75049786628734,84,0.44762166620841354,107,0.3402366863905325,94,0.435,6,2,0
2,154,408,0,0,0.8068278805120911,115,0.4984877646411878,103,0.7608929532006455,60,0.44000000000000006,5,0,1
7,91,408,0,0,0.4765291607396871,77,0.48171569975254325,113,0.5656266810112964,85,0.8050000000000002,5,2,0
39,94,415,0,0,0.4048364153627312,50,0.6365136101182293,142,0.49058633674018287,79,0.275,3,1,0
49,57,415,0,0,0.47539118065433855,103,0.5180093483640363,112,0.2372243141473911,74,0.455,2,1,0
21,140,510,0,0,0.4219061166429588,86,0.5064613692603794,151,0.4193114577729962,83,0.545,4,0,0
1,64,510,0,0,0.8472261735419631,88,0.5389056915039868,89,0.5123722431414739,107,0.6000000000000001,2,1,1
27,52,408,1,0,0.411095305832148,60,0.8152323343414902,129,0.46019365250134486,117,0.6200000000000001,3,1,0
26,117,415,0,0,0.6640113798008536,71,0.8149573824580698,76,0.6823561054330285,103,0.515,1,0,1
42,119,415,0,0,0.3712660028449502,98,0.6860049491339015,91,0.5290478752017214,117,0.635,1,3,0
18,85,510,0,0,0.3792318634423898,107,0.5086609843277426,101,0.7149004841312534,99,0.455,4,3,0
40,92,510,0,0,0.5226173541963015,103,0.7440197965356063,97,0.29505110274341045,104,0.5599999999999999,2,0,0
15,116,415,0,0,0.7709815078236131,114,0.5771240032994226,71,0.4580419580419581,109,0.685,2,5,1
12,163,510,0,0,0.3485064011379801,70,0.6087434698927687,92,0.4419042495965572,88,0.52,6,0,0
31,88,510,0,0,0.40768136557610246,97,0.4693428649986252,81,0.46288327057557827,89,0.5700000000000001,5,2,0
0,83,415,0,0,0.519203413940256,85,0.4990376684080286,114,0.47310381925766537,110,0.735,6,1,0
10,117,510,0,0,0.3140825035561878,122,0.6678581248281551,103,0.39591178052716514,75,0.6950000000000001,5,1,0
18,90,408,0,0,0.4005689900426743,109,0.8331042067638164,114,0.6568047337278106,112,0.7050000000000001,1,0,0
22,137,415,0,0,0.3911806543385491,102,0.4839153148199065,98,0.5040344271113502,88,0.52,6,0,0
9,112,415,0,0,0.32972972972972975,81,0.5490789111905416,100,0.6081226465841851,111,0.5,4,1,0
44,52,408,0,0,0.8199146514935989,108,0.35633764091284026,136,0.5551371705217859,73,0.48,5,4,0
26,173,510,0,1,0.17126600284495022,100,0.32471817431949407,76,0.5564819795589027,131,0.665,4,1,0
37,3,510,0,0,0.3570412517780939,100,0.7319219136651086,78,0.664873587950511,119,0.29500000000000004,6,3,1
1,120,415,0,1,0.5109530583214794,142,0.722573549628815,103,0.5828402366863906,81,0.555,2,1,0
2,132,415,0,0,0.28165007112375534,126,0.5207588671982403,76,0.35798816568047337,108,0.42000000000000004,3,1,0
20,101,408,0,0,0.4421052631578948,71,0.23095958207313722,122,0.5537923614846691,97,0.29,1,1,0
28,58,408,0,0,0.5046941678520627,107,0.5628265053615616,104,0.31925766541151157,123,0.75,9,3,0
30,74,510,0,0,0.6645803698435278,72,0.46191916414627443,103,0.6807423345884885,71,0.315,2,2,0
13,113,408,0,0,0.5980085348506401,109,0.5482540555402805,81,0.4037116729424422,94,0.49500000000000005,4,3,0
25,132,510,0,0,0.36073968705547654,83,0.6686829804784162,97,0.5384615384615385,106,0.355,5,3,0
16,24,510,0,1,0.5322901849217638,80,0.7866373384657686,77,0.443249058633674,107,0.52,2,1,0
6,127,408,0,0,0.4432432432432433,91,0.28512510310695627,85,0.2528240989779451,125,0.43,3,2,0
31,85,510,0,0,0.6603129445234709,130,0.4143524883145449,75,0.620494889725659,77,0.65,3,0,0
40,59,415,0,0,0.3661450924608819,85,0.46686829804784163,121,0.49515868746637975,98,0.525,4,3,0
30,15,415,1,0,0.6381223328591751,85,0.4572449821281276,79,0.4405594405594406,117,0.585,3,1,0
45,113,408,0,1,0.5943100995732575,87,0.3992301347264228,89,0.4706831629908553,77,0.7450000000000001,5,2,0
5,43,415,0,0,0.52574679943101,114,0.35908715974704425,131,0.40828402366863903,69,0.4,9,0,0
9,185,510,0,1,0.34594594594594597,100,0.2977728897442947,77,0.49246906939214635,98,0.6150000000000001,2,5,1
3,127,415,0,0,0.41251778093883357,106,0.6332141875171845,99,0.3811188811188811,103,0.635,3,1,0
37,69,415,0,0,0.6921763869132291,101,0.30024745669507835,99,0.41339429800968264,138,0.4650000000000001,3,0,0
43,102,510,0,0,0.611095305832148,60,0.4778663733846577,70,0.3859601936525013,90,0.545,2,1,0
20,126,510,0,0,0.5248933143669986,56,0.5435798735221335,91,0.5892953200645509,74,0.5599999999999999,3,2,0
49,137,415,0,0,0.23982930298719773,98,0.7135001374759418,115,0.4688004303388919,115,0.515,2,2,0
10,80,408,0,0,0.406543385490754,70,0.6092933736596096,83,0.26412049488972567,111,0.76,4,1,0
45,86,415,0,0,0.3431009957325747,82,0.6552103381908166,96,0.5287789133942981,125,0.5700000000000001,5,0,0
29,120,415,0,1,0.6321479374110953,80,0.6134176519109156,84,0.378698224852071,65,0.605,3,1,0
43,85,408,0,1,0.6238975817923187,132,0.5999450096233159,105,0.6573426573426574,95,0.785,2,2,0
45,103,415,0,0,0.6549075391180654,100,0.4786912290349189,100,0.459655728886498,112,0.45,11,2,0
7,53,415,0,1,0.21650071123755335,115,0.47071762441572723,119,0.6000537923614847,126,0.30000000000000004,2,0,0
29,115,415,1,0,0.42019914651493595,105,0.506186417376959,68,0.35045723507261967,102,0.635,5,0,0
25,116,408,1,0,0.3965860597439545,102,0.719824030794611,97,0.38784292630446476,101,0.525,4,1,0
42,93,510,0,1,0.5576102418207681,91,0.42974979378608746,107,0.4768692845615922,68,0.7650000000000001,2,1,0
13,106,510,0,0,0.4574679943100996,73,0.4685180093483641,112,0.6078536847767617,131,0.36000000000000004,3,1,0
16,92,510,0,0,0.9257467994310099,73,0.351388507011273,100,0.5021516944593868,98,0.4650000000000001,10,1,1
32,110,415,0,0,0.5638691322901849,92,0.4044542205114105,97,0.4744486282947821,76,0.8250000000000001,4,4,0
49,122,415,1,0,0.48022759601706977,86,0.6532856750068737,98,0.48708983324367944,94,0.265,9,1,0
1,82,415,0,0,0.7789473684210527,99,0.340390431674457,110,0.3348574502420656,61,0.34500000000000003,4,2,0
5,71,415,0,0,0.6193456614509246,114,0.5004124278251306,105,0.2428725121032813,87,0.42500000000000004,10,4,0
31,91,415,0,0,0.26600284495021337,110,0.5864723673357163,79,0.39940828402366857,83,0.44500000000000006,4,4,1
13,109,415,0,0,0.5559032716927454,104,0.5633764091284026,91,0.556750941366326,95,0.7000000000000001,4,0,0
47,126,510,0,1,0.7049786628733998,96,0.43744844652185866,98,0.48036578805809577,73,0.53,3,2,0
7,98,415,0,0,0.46230440967283076,81,0.437723398405279,114,0.36040882194728346,97,0.485,1,2,0
43,98,510,0,0,0.244950213371266,78,0.6123178443772339,130,0.3544916621839699,124,0.45,7,0,0
11,78,408,0,0,0.2534850640113798,124,0.6230409678306297,121,0.6078536847767617,88,0.34500000000000003,5,0,0
18,44,510,0,0,0.5396870554765292,122,0.4918889194390982,72,0.5957504034427111,93,0.49000000000000005,5,0,0
20,60,510,0,0,0.5428165007112377,100,0.5389056915039868,85,0.3456159225389994,110,0.49500000000000005,9,0,0
23,113,408,0,0,0.5650071123755335,115,0.7093758592246356,106,0.598708983324368,104,0.51,6,1,1
39,101,415,0,0,0.5021337126600285,105,0.5460544404729172,136,0.5029585798816568,150,0.385,5,0,0
38,147,415,0,0,0.5357041251778094,80,0.5903216937036019,123,0.5239376008606779,89,0.51,4,2,0
33,21,510,0,0,0.5621621621621622,105,0.5675006873797086,88,0.39376008606777835,143,0.48,2,3,0
28,141,415,0,0,0.593172119487909,129,0.5232334341490239,86,0.3267885960193652,93,0.6000000000000001,9,1,0
24,87,510,0,0,0.7425320056899004,83,0.39648061589221884,95,0.7025282409897794,119,0.8150000000000001,1,4,0
35,69,415,0,0,0.5963015647226174,94,0.5309320868847951,106,0.5828402366863906,90,0.6200000000000001,4,0,0
44,169,408,0,0,0.4489331436699858,96,0.4399230134726423,120,0.47229693383539534,112,0.685,6,3,0
8,102,408,0,0,0.6981507823613087,82,0.715699752543305,124,0.46234534696073154,82,0.525,3,3,1
6,174,415,0,0,0.20540540540540542,80,0.4767665658509761,81,0.2875201721355567,121,0.55,5,2,0
42,53,510,0,0,0.28506401137980086,85,0.5878471267528182,90,0.7439483593329748,67,0.385,4,3,0
30,44,510,0,1,0.4349928876244666,106,0.565026120428925,147,0.6027434104357182,107,0.4,5,1,0
13,89,415,0,1,0.7795163584637269,83,0.5284575199340115,97,0.27622377622377625,141,0.5950000000000001,2,0,0
30,116,415,0,0,0.613371266002845,127,0.29007423700852353,110,0.7221624529316837,80,0.5599999999999999,7,3,0
18,143,415,0,0,0.5069701280227596,109,0.7000274951883421,93,0.5866057019903175,139,0.42500000000000004,7,0,0
45,78,415,1,1,0.7192034139402561,102,0.5982952983227935,105,0.22619688004303384,93,0.5599999999999999,3,0,0
13,93,415,0,0,0.6150782361308678,100,0.5026120428924938,136,0.5774610005379237,66,0.39,3,2,0
45,106,408,0,0,0.469701280227596,120,0.7979103656860049,79,0.6108122646584185,140,0.405,2,0,0
1,116,408,0,0,0.38065433854907543,88,0.4869397855375309,103,0.4357181280258203,106,0.6200000000000001,4,2,0
46,42,415,0,0,0.6179231863442389,122,0.8336541105306571,58,0.33378160301237225,114,0.7000000000000001,4,2,0
25,173,415,0,0,0.23357041251778093,75,0.5532031894418477,95,0.4935449166218397,146,0.48,2,1,0
11,80,510,0,0,0.4469416785206259,77,0.8303546879296123,69,0.7926304464766003,159,0.78,4,0,0
35,70,510,0,1,0.5846372688477952,95,0.6167170745119605,80,0.46503496503496505,76,0.485,4,1,0
24,162,415,1,0,0.41991465149359886,126,0.7811383007973606,84,0.3953738569123184,87,0.405,7,0,1
34,112,510,0,0,0.4896159317211949,73,0.6268902941985153,136,0.6621839698762776,96,0.7050000000000001,3,2,0
48,186,408,0,0,0.5883357041251779,104,0.7863623865823481,115,0.35153308230231306,112,0.6200000000000001,6,0,0
24,99,408,0,0,0.5499288762446658,51,0.6601594720923838,117,0.3294782140935987,92,0.61,4,1,0
1,56,415,0,0,0.642674253200569,52,0.6653835578773715,69,0.32625067240451855,68,0.585,3,0,0
5,135,408,0,1,0.5763869132290185,92,0.4663183942810008,93,0.43733189887036045,108,0.5950000000000001,6,4,0
31,83,408,0,0,0.13769559032716927,105,0.38410778113830074,86,0.35207100591715973,80,0.5750000000000001,4,2,0
40,48,510,0,0,0.47965860597439547,93,0.6763816332141875,61,0.6635287789133942,102,0.5700000000000001,7,1,0
0,112,415,0,1,0.406543385490754,92,0.6428375034368986,107,0.8230231307154384,142,0.52,6,0,0
0,112,510,0,0,0.2423897581792319,102,0.42122628540005497,118,0.32114039806347494,107,0.41,4,1,0
23,141,408,0,0,0.22133712660028448,123,0.39703051965905967,119,0.14012910166756318,65,0.28500000000000003,7,1,0
22,73,408,0,1,0.5103840682788051,108,0.25735496288149573,90,0.5685852608929532,99,0.7450000000000001,4,2,0
16,81,510,0,0,0.39772403982930304,98,0.6796810558152323,103,0.5857988165680473,113,0.585,3,3,0
31,165,415,0,1,0.5061166429587483,68,0.4231509485839978,112,0.6132329209252286,121,0.53,7,1,0
37,70,415,0,0,0.289900426742532,98,0.531481990651636,113,0.38811188811188807,126,0.75,6,1,0
12,79,415,0,0,0.44807965860597443,90,0.6153423150948585,83,0.5860677783754707,98,0.61,4,1,0
31,126,415,0,0,0.47539118065433855,138,0.42452570800109984,93,0.5952124798278645,148,0.685,10,3,0
34,77,510,0,0,0.3530583214793741,92,0.5908715974704427,131,0.5866057019903175,132,0.685,3,0,0
23,72,408,0,1,0.6298719772403983,124,0.861699202639538,96,0.4107046799354492,94,0.5900000000000001,1,3,0
22,142,408,0,0,0.6972972972972973,66,0.39758042342590044,109,0.548951048951049,112,0.15500000000000003,4,1,0
29,169,408,0,0,0.3860597439544808,111,0.6131427000274952,124,0.38811188811188807,101,0.47500000000000003,4,1,0
35,110,415,0,1,0.6483641536273116,80,0.28017596920538906,141,0.4435180204410973,110,0.255,6,0,0
41,88,415,0,0,0.5058321479374112,112,0.6227660159472093,80,0.534158149542765,71,0.395,4,1,0
44,80,415,0,1,0.5388335704125178,109,0.4088534506461369,68,0.49946207638515333,119,0.5599999999999999,4,1,1
35,43,510,0,1,0.5357041251778094,108,0.46081935661259277,116,0.4483593329747176,92,0.78,5,1,0
25,144,415,0,1,0.5038406827880512,94,0.5664008798460269,85,0.6229155459924691,95,0.33,2,2,0
38,142,408,0,0,0.3655761024182077,95,0.5295573274676931,91,0.150080688542227,95,0.45999999999999996,6,2,0
17,158,510,0,1,0.5487908961593173,86,0.6040692878746219,104,0.39295320064550837,92,0.545,3,2,0
30,78,408,0,1,0.3712660028449502,109,0.4764916139675557,99,0.45454545454545453,106,0.52,3,3,0
24,131,415,0,0,0.5721194879089616,141,0.5952708276051691,93,0.5223238300161378,132,0.5750000000000001,4,1,0
42,61,415,0,1,0.39772403982930304,108,0.16029694803409403,120,0.48466917697686923,160,0.485,1,3,0
42,73,510,0,1,0.6759601706970129,105,0.6733571624965631,98,0.4440559440559441,107,0.34,11,4,0
1,100,415,0,1,0.5624466571834993,80,0.6395380808358537,83,0.466648735879505,120,0.6000000000000001,5,1,0
18,100,510,0,0,0.6318634423897582,115,0.6736321143799835,130,0.28536847767617,119,0.405,2,2,0
33,109,408,0,1,0.7681365576102419,58,0.6475116854550453,108,0.46019365250134486,57,0.39,6,1,1
22,103,510,0,1,0.6019914651493599,111,0.654110530657135,84,0.50080688542227,93,0.7000000000000001,7,2,0
36,139,510,0,0,0.42304409672830723,90,0.5617266978278802,106,0.32517482517482516,105,0.49000000000000005,4,2,0
29,63,510,0,0,0.23243243243243245,105,0.5581523233434149,66,0.42495965572888644,109,0.645,3,2,0
9,115,510,0,0,0.4085348506401138,135,0.764366235908716,119,0.06320602474448628,84,0.635,3,0,0
20,77,415,0,0,0.584068278805121,69,0.47016772064888646,84,0.5895642818719742,96,0.505,2,3,0
17,14,415,0,0,0.5248933143669986,77,0.7492438823205939,103,0.44943518020441103,129,0.485,3,4,0
34,81,415,0,0,0.4005689900426743,97,0.581523233434149,109,0.520979020979021,53,0.61,4,0,0
17,113,415,0,0,0.4005689900426743,107,0.694528457519934,87,0.5169445938676709,136,0.455,4,3,0
25,93,415,1,1,0.48278805120910384,109,0.875996700577399,88,0.6005917159763314,95,0.49000000000000005,3,0,0
48,77,408,0,0,0.47823613086770983,83,0.5554028045092109,91,0.4034427111350188,91,0.5,3,3,0
30,125,415,0,1,0.5408250355618777,133,0.497937860874347,61,0.21732114039806344,110,0.625,3,2,0
37,88,408,0,0,0.5479374110953058,96,0.5059114654935386,92,0.4045185583647122,113,0.44000000000000006,6,2,0
48,89,408,0,0,0.6679943100995733,95,0.3016222161121804,87,0.4225389994620764,99,0.52,2,0,0
13,40,510,0,0,0.4165007112375534,105,0.5400054990376685,143,0.5712748789671867,123,0.47000000000000003,3,3,0
16,124,510,0,0,0.7032716927453769,84,0.4451470992576299,130,0.39564281871974183,73,0.305,6,1,0
50,117,415,0,0,0.6679943100995733,118,0.5820731372009897,112,0.33297471759010216,97,0.375,3,2,0
26,83,408,0,0,0.5288762446657184,115,0.6392631289524333,98,0.4895104895104894,124,0.51,2,2,0
13,7,408,0,0,0.2802275960170697,85,0.5507286224910641,80,0.6161915008068855,68,0.6000000000000001,7,2,0
43,104,415,0,0,0.8648648648648649,141,0.7261479241132802,127,0.3090371167294244,104,0.36000000000000004,4,0,1
49,128,415,0,0,0.3991465149359887,108,0.6469617816882046,111,0.47767616998386225,57,0.5900000000000001,6,1,0
34,76,415,0,0,0.5732574679943101,127,0.426725323068463,91,0.608929532006455,103,0.43,1,2,0
31,135,415,0,0,0.5453769559032717,125,0.7814132526807809,100,0.506993006993007,87,0.625,2,0,0
16,59,510,0,1,0.20256045519203417,113,0.6425625515534781,95,0.3122646584185046,129,0.7000000000000001,12,1,0
12,111,510,0,1,0.47823613086770983,97,0.560901842177619,88,0.6393222162452932,97,0.755,3,1,0
25,110,415,0,0,0.507539118065434,110,0.49243882320593896,116,0.5511027434104357,99,0.325,4,1,0
22,173,415,1,1,0.3618776671408251,89,0.35936211163046466,114,0.5554061323292092,115,0.5599999999999999,5,2,0
8,60,510,0,0,0.656330014224751,66,0.45477041517734396,65,0.768961807423346,139,0.665,10,1,0
14,117,408,0,0,0.6495021337126601,84,0.4195765740995326,92,0.7705755782678859,101,0.18500000000000003,3,3,0
45,54,408,0,0,0.5624466571834993,84,0.6084685180093484,89,0.4470145239376008,109,0.39,3,2,0
15,76,415,0,1,0.7786628733997155,94,0.42150123728347544,101,0.6342119419042497,109,0.19,3,0,0
21,167,510,0,1,0.5570412517780939,118,0.457519934011548,109,0.7374932759548144,84,0.585,2,0,0
42,98,415,0,0,0.5419630156472262,106,0.45147099257629913,92,0.23561054330285097,88,0.5700000000000001,5,2,0
49,74,408,0,0,0.50099573257468,79,0.5727247731646962,105,0.5763851533082303,86,0.8050000000000002,4,4,0
43,112,415,0,0,0.5985775248933144,78,0.4740170470167721,75,0.5831091984938139,105,0.585,3,2,0
26,138,415,0,1,0.4295874822190612,59,0.7409953258179819,122,0.42011834319526625,116,0.44500000000000006,9,0,0
1,65,415,0,0,0.41052631578947374,109,0.91091558977179,89,0.3552985476062399,69,0.5900000000000001,15,3,0
9,194,408,0,1,0.5795163584637268,109,0.5303821831179544,125,0.7928994082840237,81,0.54,16,3,0
17,131,415,0,0,0.597724039829303,97,0.48748968930437175,96,0.28778913394298006,136,0.665,1,0,1
38,54,415,0,0,0.6549075391180654,89,0.4088534506461369,110,0.6250672404518558,139,0.405,3,4,0
35,78,415,0,1,0.34679943100995736,88,0.6197415452295848,75,0.1818181818181818,118,0.65,4,3,0
34,115,408,0,1,0.5155049786628734,65,0.5312070387682155,62,0.3496503496503496,92,0.49500000000000005,6,2,0
13,99,415,0,0,0.5732574679943101,103,0.3414902392081386,120,0.5828402366863906,56,0.5750000000000001,3,0,0
31,120,415,0,0,0.41536273115220484,58,0.5738245806983777,103,0.5172135556750942,91,0.5950000000000001,2,0,0
4,112,415,0,0,0.2995732574679943,101,0.5147099257629915,92,0.49273803119956966,101,0.555,2,4,1
32,1,510,0,1,0.19829302987197725,84,0.6884795160846852,79,0.556750941366326,122,0.41500000000000004,3,2,0
45,94,415,0,0,0.5920341394025604,72,0.5169095408303547,79,0.3733189887036041,96,0.22999999999999998,5,2,0
44,94,415,0,0,0.5209103840682788,109,0.5482540555402805,109,0.5134480903711673,71,0.6950000000000001,4,0,0
24,178,408,0,1,0.42304409672830723,95,0.5460544404729172,55,0.4405594405594406,113,0.52,7,6,1
49,136,510,0,0,0.683072546230441,121,0.7456695078361286,123,0.2945131791285637,98,0.86,4,0,1
28,86,415,0,1,0.35960170697012805,97,0.5215837228485015,118,0.5658956428187197,97,0.6000000000000001,2,1,0
24,87,408,0,0,0.4438122332859175,70,0.4412977728897443,89,0.4932759548144163,112,0.355,3,4,1
16,18,510,0,0,0.5126600284495021,115,0.2293098707726148,114,0.5973641742872513,111,0.5950000000000001,6,1,0
